800	800
0	514	0	500	800	500	800	514
0	300	0	286	800	286	800	300
286	800	286	0	300	0	300	800
500	800	500	0	514	0	514	800
419	231	419	241	459	241	459	231	50
412	428	412	438	452	438	452	428	250
658	476	658	486	698	486	698	476	200
131	194	131	204	171	204	171	194	250
111	242	111	252	151	252	151	242	200
681	789	681	799	721	799	721	789	150
229	588	229	598	269	598	269	588	150
78	180	78	190	118	190	118	180	150
403	106	403	116	443	116	443	106	30
132	467	132	477	172	477	172	467	150
49	420	49	430	89	430	89	420	200
340	566	340	576	380	576	380	566	250
558	716	558	726	598	726	598	716	250
583	59	583	69	623	69	623	59	30
354	3	354	13	394	13	394	3	50
392	564	392	574	432	574	432	564	150
757	455	757	465	797	465	797	455	30
651	733	651	743	691	743	691	733	50
323	647	323	657	363	657	363	647	30
597	656	597	666	637	666	637	656	150
418	471	418	481	458	481	458	471	100
591	427	591	437	631	437	631	427	150
745	4	745	14	785	14	785	4	30
209	248	209	258	249	258	249	248	100
623	363	623	373	663	373	663	363	50
644	345	644	355	684	355	684	345	100
329	149	329	159	369	159	369	149	150
367	762	367	772	407	772	407	762	250
571	554	571	564	611	564	611	554	50
648	619	648	629	688	629	688	619	200
670	418	670	428	710	428	710	418	200
435	647	435	657	475	657	475	647	30
684	80	684	90	724	90	724	80	150
309	633	309	643	349	643	349	633	30
203	423	203	433	243	433	243	423	250
240	600	240	610	280	610	280	600	30
561	219	561	229	601	229	601	219	200
381	607	381	617	421	617	421	607	200
409	365	409	375	449	375	449	365	200
41	259	41	269	81	269	81	259	50
680	769	680	779	720	779	720	769	100
56	543	56	553	96	553	96	543	50
350	338	350	348	390	348	390	338	200
207	177	207	187	247	187	247	177	200
455	261	455	271	495	271	495	261	30
545	313	545	323	585	323	585	313	250
625	130	625	140	665	140	665	130	200
131	759	131	769	171	769	171	759	50
727	654	727	664	767	664	767	654	200
238	726	238	736	278	736	278	726	150
541	354	541	364	581	364	581	354	30
689	433	689	443	729	443	729	433	100
215	21	215	31	255	31	255	21	200
570	235	570	245	610	245	610	235	50
68	590	68	600	108	600	108	590	50
1	679	1	689	41	689	41	679	150
744	66	744	76	784	76	784	66	150
203	46	203	56	243	56	243	46	150
171	733	171	743	211	743	211	733	200
641	36	641	46	681	46	681	36	250
571	366	571	376	611	376	611	366	200
583	462	583	472	623	472	623	462	50
698	42	698	52	738	52	738	42	150
193	340	193	350	233	350	233	340	100
125	663	125	673	165	673	165	663	50
378	734	378	744	418	744	418	734	50
176	394	176	404	216	404	216	394	250
420	41	420	51	460	51	460	41	50
657	54	657	64	697	64	697	54	150
595	178	595	188	635	188	635	178	150
547	112	547	122	587	122	587	112	200
622	303	622	313	662	313	662	303	100
386	137	386	147	426	147	426	137	50
185	271	185	281	225	281	225	271	200
600	685	600	695	640	695	640	685	50
406	723	406	733	446	733	446	723	30
316	233	316	243	356	243	356	233	30
205	143	205	153	245	153	245	143	50
704	692	704	702	744	702	744	692	100
22	523	22	533	62	533	62	523	150
86	778	86	788	126	788	126	778	150
430	683	430	693	470	693	470	683	150
354	459	354	469	394	469	394	459	150
240	528	240	538	280	538	280	528	250
626	214	626	224	666	224	666	214	100
207	707	207	717	247	717	247	707	100
61	475	61	485	101	485	101	475	100
735	467	735	477	775	477	775	467	100
205	301	205	311	245	311	245	301	150
570	618	570	628	610	628	610	618	30
377	778	377	788	417	788	417	778	150
644	587	644	597	684	597	684	587	150
110	440	110	450	150	450	150	440	100
383	73	383	83	423	83	423	73	150
350	113	350	123	390	123	390	113	150
516	369	516	379	556	379	556	369	150
74	63	74	73	114	73	114	63	250
705	108	705	118	745	118	745	108	150
540	413	540	423	580	423	580	413	100
412	706	412	716	452	716	452	706	50
367	308	367	318	407	318	407	308	100
165	352	165	362	205	362	205	352	250
374	352	374	362	414	362	414	352	30
606	543	606	553	646	553	646	543	150
598	728	598	738	638	738	638	728	50
339	710	339	720	379	720	379	710	150
111	16	111	26	151	26	151	16	100
96	114	96	124	136	124	136	114	200
36	381	36	391	76	391	76	381	150
311	672	311	682	351	682	351	672	150
651	527	651	537	691	537	691	527	50
117	392	117	402	157	402	157	392	50
348	51	348	61	388	61	388	51	150
426	247	426	257	466	257	466	247	200
338	268	338	278	378	278	378	268	30
748	558	748	568	788	568	788	558	150
127	775	127	785	167	785	167	775	150
140	541	140	551	180	551	180	541	30
672	232	672	242	712	242	712	232	200
42	451	42	461	82	461	82	451	150
454	718	454	728	494	728	494	718	200
521	230	521	240	561	240	561	230	100
753	123	753	133	793	133	793	123	150
635	706	635	716	675	716	675	706	250
114	602	114	612	154	612	154	602	50
126	684	126	694	166	694	166	684	30
190	659	190	669	230	669	230	659	100
176	444	176	454	216	454	216	444	30
425	410	425	420	465	420	465	410	30
63	402	63	412	103	412	103	402	150
116	301	116	311	156	311	156	301	100
103	455	103	465	143	465	143	455	50
326	213	326	223	366	223	366	213	150
137	270	137	280	177	280	177	270	150
647	162	647	172	687	172	687	162	50
668	675	668	685	708	685	708	675	50
720	337	720	347	760	347	760	337	50
753	98	753	108	793	108	793	98	50
755	246	755	256	795	256	795	246	250
127	735	127	745	167	745	167	735	200
690	385	690	395	730	395	730	385	200
362	524	362	534	402	534	402	524	200
321	74	321	84	361	84	361	74	250
18	606	18	616	58	616	58	606	250
363	185	363	195	403	195	403	185	200
541	636	541	646	581	646	581	636	200
400	547	400	557	440	557	440	547	100
696	525	696	535	736	535	736	525	30
