800	800
0	514	0	500	800	500	800	514
0	300	0	286	800	286	800	300
393	800	393	0	407	0	407	800
50	365	50	375	90	375	90	365	150
105	327	105	337	145	337	145	327	200
137	133	137	143	177	143	177	133	100
228	451	228	461	268	461	268	451	100
621	684	621	694	661	694	661	684	200
264	181	264	191	304	191	304	181	30
442	674	442	684	482	684	482	674	200
306	26	306	36	346	36	346	26	50
333	714	333	724	373	724	373	714	250
515	231	515	241	555	241	555	231	30
30	770	30	780	70	780	70	770	250
627	180	627	190	667	190	667	180	150
557	454	557	464	597	464	597	454	30
14	344	14	354	54	354	54	344	250
245	241	245	251	285	251	285	241	30
693	380	693	390	733	390	733	380	150
351	524	351	534	391	534	391	524	150
340	362	340	372	380	372	380	362	150
78	78	78	88	118	88	118	78	50
149	387	149	397	189	397	189	387	30
711	134	711	144	751	144	751	134	30
609	608	609	618	649	618	649	608	250
659	586	659	596	699	596	699	586	200
40	733	40	743	80	743	80	733	250
682	167	682	177	722	177	722	167	100
438	606	438	616	478	616	478	606	150
108	268	108	278	148	278	148	268	150
496	59	496	69	536	69	536	59	150
263	662	263	672	303	672	303	662	200
505	412	505	422	545	422	545	412	100
13	233	13	243	53	243	53	233	250
331	467	331	477	371	477	371	467	100
586	746	586	756	626	756	626	746	250
516	0	516	10	556	10	556	0	100
11	484	11	494	51	494	51	484	50
486	11	486	21	526	21	526	11	100
180	571	180	581	220	581	220	571	250
351	695	351	705	391	705	391	695	30
692	256	692	266	732	266	732	256	150
231	346	231	356	271	356	271	346	250
230	596	230	606	270	606	270	596	150
248	712	248	722	288	722	288	712	100
204	233	204	243	244	243	244	233	200
746	206	746	216	786	216	786	206	150
614	76	614	86	654	86	654	76	150
487	543	487	553	527	553	527	543	30
512	323	512	333	552	333	552	323	100
171	481	171	491	211	491	211	481	100
680	652	680	662	720	662	720	652	200
475	25	475	35	515	35	515	25	100
174	44	174	54	214	54	214	44	200
499	185	499	195	539	195	539	185	30
738	270	738	280	778	280	778	270	30
668	622	668	632	708	632	708	622	30
731	596	731	606	771	606	771	596	30
672	464	672	474	712	474	712	464	200
149	169	149	179	189	179	189	169	150
408	11	408	21	448	21	448	11	250
653	743	653	753	693	753	693	743	100
539	351	539	361	579	361	579	351	150
543	115	543	125	583	125	583	115	150
52	430	52	440	92	440	92	430	150
630	760	630	770	670	770	670	760	250
630	410	630	420	670	420	670	410	50
602	133	602	143	642	143	642	133	200
494	391	494	401	534	401	534	391	100
341	396	341	406	381	406	381	396	150
544	148	544	158	584	158	584	148	100
74	754	74	764	114	764	114	754	50
739	152	739	162	779	162	779	152	150
456	466	456	476	496	476	496	466	200
16	716	16	726	56	726	56	716	250
96	150	96	160	136	160	136	150	150
675	271	675	281	715	281	715	271	30
298	312	298	322	338	322	338	312	200
571	190	571	200	611	200	611	190	250
44	406	44	416	84	416	84	406	250
205	743	205	753	245	753	245	743	100
484	70	484	80	524	80	524	70	250
511	487	511	497	551	497	551	487	50
53	642	53	652	93	652	93	642	50
754	248	754	258	794	258	794	248	30
586	540	586	550	626	550	626	540	100
162	710	162	720	202	720	202	710	100
221	216	221	226	261	226	261	216	150
731	460	731	470	771	470	771	460	200
671	36	671	46	711	46	711	36	100
675	723	675	733	715	733	715	723	100
223	533	223	543	263	543	263	533	250
664	343	664	353	704	353	704	343	100
527	196	527	206	567	206	567	196	250
693	399	693	409	733	409	733	399	250
224	686	224	696	264	696	264	686	250
443	165	443	175	483	175	483	165	150
293	599	293	609	333	609	333	599	200
668	109	668	119	708	119	708	109	250
465	255	465	265	505	265	505	255	200
713	12	713	22	753	22	753	12	30
92	224	92	234	132	234	132	224	30
593	442	593	452	633	452	633	442	50
609	306	609	316	649	316	649	306	150
690	700	690	710	730	710	730	700	150
32	469	32	479	72	479	72	469	250
228	87	228	97	268	97	268	87	200
476	92	476	102	516	102	516	92	50
261	29	261	39	301	39	301	29	50
50	98	50	108	90	108	90	98	250
231	583	231	593	271	593	271	583	100
666	483	666	493	706	493	706	483	150
29	170	29	180	69	180	69	170	30
174	356	174	366	214	366	214	356	200
303	90	303	100	343	100	343	90	200
331	205	331	215	371	215	371	205	250
307	251	307	261	347	261	347	251	100
674	572	674	582	714	582	714	572	200
571	87	571	97	611	97	611	87	30
608	527	608	537	648	537	648	527	250
77	459	77	469	117	469	117	459	200
191	55	191	65	231	65	231	55	150
203	780	203	790	243	790	243	780	50
278	754	278	764	318	764	318	754	50
90	624	90	634	130	634	130	624	250
423	767	423	777	463	777	463	767	50
652	516	652	526	692	526	692	516	50
232	472	232	482	272	482	272	472	150
660	96	660	106	700	106	700	96	150
495	47	495	57	535	57	535	47	150
348	122	348	132	388	132	388	122	30
750	540	750	550	790	550	790	540	150
614	344	614	354	654	354	654	344	250
140	421	140	431	180	431	180	421	200
691	686	691	696	731	696	731	686	50
26	134	26	144	66	144	66	134	50
88	116	88	126	128	126	128	116	50
755	359	755	369	795	369	795	359	100
573	228	573	238	613	238	613	228	30
323	52	323	62	363	62	363	52	50
676	673	676	683	716	683	716	673	100
118	554	118	564	158	564	158	554	100
50	247	50	257	90	257	90	247	200
716	60	716	70	756	70	756	60	50
103	682	103	692	143	692	143	682	100
599	646	599	656	639	656	639	646	150
236	552	236	562	276	562	276	552	100
83	338	83	348	123	348	123	338	50
482	151	482	161	522	161	522	151	200
334	192	334	202	374	202	374	192	250
343	630	343	640	383	640	383	630	100
209	405	209	415	249	415	249	405	250
291	371	291	381	331	381	331	371	100
408	589	408	599	448	599	448	589	30
608	383	608	393	648	393	648	383	100
435	755	435	765	475	765	475	755	250
28	17	28	27	68	27	68	17	150
99	670	99	680	139	680	139	670	30
655	200	655	210	695	210	695	200	150
32	601	32	611	72	611	72	601	150
713	106	713	116	753	116	753	106	200
308	265	308	275	348	275	348	265	250
88	472	88	482	128	482	128	472	100
124	66	124	76	164	76	164	66	50
427	442	427	452	467	452	467	442	150
28	37	28	47	68	47	68	37	150
184	321	184	331	224	331	224	321	100
534	774	534	784	574	784	574	774	30
62	552	62	562	102	562	102	552	100
46	301	46	311	86	311	86	301	200
62	715	62	725	102	725	102	715	200
3	250	3	260	43	260	43	250	200
568	31	568	41	608	41	608	31	150
441	128	441	138	481	138	481	128	150
339	682	339	692	379	692	379	682	200
751	627	751	637	791	637	791	627	30
669	62	669	72	709	72	709	62	200
560	380	560	390	600	390	600	380	30
179	551	179	561	219	561	219	551	200
269	435	269	445	309	445	309	435	100
408	93	408	103	448	103	448	93	150
452	778	452	788	492	788	492	778	150
100	645	100	655	140	655	140	645	100
322	157	322	167	362	167	362	157	50
231	621	231	631	271	631	271	621	30
681	548	681	558	721	558	721	548	250
56	271	56	281	96	281	96	271	250
455	624	455	634	495	634	495	624	50
267	212	267	222	307	222	307	212	100
534	16	534	26	574	26	574	16	100
2	431	2	441	42	441	42	431	100
235	135	235	145	275	145	275	135	250
155	372	155	382	195	382	195	372	50
730	75	730	85	770	85	770	75	30
461	108	461	118	501	118	501	108	100
353	173	353	183	393	183	393	173	200
662	22	662	32	702	32	702	22	30
289	387	289	397	329	397	329	387	250
742	650	742	660	782	660	782	650	200
4	157	4	167	44	167	44	157	100
516	737	516	747	556	747	556	737	250
20	456	20	466	60	466	60	456	150
606	111	606	121	646	121	646	111	250
516	750	516	760	556	760	556	750	200
341	135	341	145	381	145	381	135	250
450	695	450	705	490	705	490	695	150
55	574	55	584	95	584	95	574	100
113	251	113	261	153	261	153	251	250
728	29	728	39	768	39	768	29	50
193	392	193	402	233	402	233	392	100
449	330	449	340	489	340	489	330	50
596	100	596	110	636	110	636	100	50
267	401	267	411	307	411	307	401	30
87	600	87	610	127	610	127	600	30
508	627	508	637	548	637	548	627	150
749	616	749	626	789	626	789	616	250
270	678	270	688	310	688	310	678	100
662	8	662	18	702	18	702	8	30
56	588	56	598	96	598	96	588	250
615	274	615	284	655	284	655	274	30
244	329	244	339	284	339	284	329	30
290	741	290	751	330	751	330	741	100
199	177	199	187	239	187	239	177	250
122	568	122	578	162	578	162	568	200
86	176	86	186	126	186	126	176	100
180	114	180	124	220	124	220	114	50
411	549	411	559	451	559	451	549	200
90	484	90	494	130	494	130	484	150
352	585	352	595	392	595	392	585	50
168	95	168	105	208	105	208	95	50
458	233	458	243	498	243	498	233	150
450	267	450	277	490	277	490	267	200
543	42	543	52	583	52	583	42	100
175	458	175	468	215	468	215	458	150
150	624	150	634	190	634	190	624	50
722	42	722	52	762	52	762	42	30
588	557	588	567	628	567	628	557	100
74	65	74	75	114	75	114	65	50
482	659	482	669	522	669	522	659	250
180	726	180	736	220	736	220	726	250
498	529	498	539	538	539	538	529	200
707	489	707	499	747	499	747	489	50
302	7	302	17	342	17	342	7	250
417	429	417	439	457	439	457	429	50
723	315	723	325	763	325	763	315	100
603	464	603	474	643	474	643	464	150
428	24	428	34	468	34	468	24	50
450	193	450	203	490	203	490	193	150
344	641	344	651	384	651	384	641	250
24	787	24	797	64	797	64	787	30
740	164	740	174	780	174	780	164	150
636	317	636	327	676	327	676	317	200
625	707	625	717	665	717	665	707	50
556	254	556	264	596	264	596	254	150
561	323	561	333	601	333	601	323	100
129	524	129	534	169	534	169	524	150
188	659	188	669	228	669	228	659	30
251	300	251	310	291	310	291	300	100
87	392	87	402	127	402	127	392	150
737	755	737	765	777	765	777	755	150
559	612	559	622	599	622	599	612	250
346	653	346	663	386	663	386	653	250
145	406	145	416	185	416	185	406	250
696	750	696	760	736	760	736	750	150
