1200	1200
0	814	0	800	1200	800	1200	814
0	400	0	386	1200	386	1200	400
386	1200	386	0	400	0	400	1200
800	1200	800	0	814	0	814	1200
151	906	151	916	191	916	191	906	100
216	877	216	887	256	887	256	877	100
462	938	462	948	502	948	502	938	100
842	927	842	937	882	937	882	927	200
15	174	15	184	55	184	55	174	200
741	774	741	784	781	784	781	774	200
517	617	517	627	557	627	557	617	200
523	16	523	26	563	26	563	16	200
671	216	671	226	711	226	711	216	200
1004	1147	1004	1157	1044	1157	1044	1147	100
156	616	156	626	196	626	196	616	30
546	927	546	937	586	937	586	927	250
109	544	109	554	149	554	149	544	50
688	148	688	158	728	158	728	148	100
406	1133	406	1143	446	1143	446	1133	250
1081	292	1081	302	1121	302	1121	292	200
254	225	254	235	294	235	294	225	50
235	651	235	661	275	661	275	651	100
302	322	302	332	342	332	342	322	100
577	707	577	717	617	717	617	707	50
49	12	49	22	89	22	89	12	100
155	956	155	966	195	966	195	956	250
703	539	703	549	743	549	743	539	50
56	1020	56	1030	96	1030	96	1020	150
826	974	826	984	866	984	866	974	100
673	1182	673	1192	713	1192	713	1182	100
886	775	886	785	926	785	926	775	200
403	105	403	115	443	115	443	105	30
262	507	262	517	302	517	302	507	30
643	828	643	838	683	838	683	828	30
697	364	697	374	737	374	737	364	200
219	126	219	136	259	136	259	126	150
135	499	135	509	175	509	175	499	30
584	64	584	74	624	74	624	64	30
273	788	273	798	313	798	313	788	150
164	788	164	798	204	798	204	788	30
1076	75	1076	85	1116	85	1116	75	200
945	178	945	188	985	188	985	178	150
24	458	24	468	64	468	64	458	200
271	700	271	710	311	710	311	700	150
1105	1114	1105	1124	1145	1124	1145	1114	200
835	940	835	950	875	950	875	940	50
1144	454	1144	464	1184	464	1184	454	150
133	317	133	327	173	327	173	317	250
238	843	238	853	278	853	278	843	100
1035	50	1035	60	1075	60	1075	50	100
679	480	679	490	719	490	719	480	50
911	516	911	526	951	526	951	516	50
590	445	590	455	630	455	630	445	50
449	1143	449	1153	489	1153	489	1143	150
961	436	961	446	1001	446	1001	436	50
75	189	75	199	115	199	115	189	250
450	288	450	298	490	298	490	288	200
217	260	217	270	257	270	257	260	250
571	153	571	163	611	163	611	153	30
33	760	33	770	73	770	73	760	100
471	93	471	103	511	103	511	93	150
411	7	411	17	451	17	451	7	30
166	52	166	62	206	62	206	52	100
1144	596	1144	606	1184	606	1184	596	30
342	692	342	702	382	702	382	692	250
327	426	327	436	367	436	367	426	250
844	572	844	582	884	582	884	572	250
96	85	96	95	136	95	136	85	50
154	339	154	349	194	349	194	339	250
1128	29	1128	39	1168	39	1168	29	250
258	175	258	185	298	185	298	175	50
997	170	997	180	1037	180	1037	170	30
458	366	458	376	498	376	498	366	30
976	513	976	523	1016	523	1016	513	30
1131	634	1131	644	1171	644	1171	634	200
164	869	164	879	204	879	204	869	200
941	375	941	385	981	385	981	375	200
725	557	725	567	765	567	765	557	150
641	563	641	573	681	573	681	563	150
252	903	252	913	292	913	292	903	250
624	904	624	914	664	914	664	904	250
419	949	419	959	459	959	459	949	50
29	39	29	49	69	49	69	39	200
337	706	337	716	377	716	377	706	100
408	1163	408	1173	448	1173	448	1163	50
168	1100	168	1110	208	1110	208	1100	150
236	84	236	94	276	94	276	84	150
1013	528	1013	538	1053	538	1053	528	30
75	251	75	261	115	261	115	251	150
