1000	1000
0	664	0	650	1000	650	1000	664
0	350	0	336	1000	336	1000	350
336	1000	336	0	350	0	350	1000
650	1000	650	0	664	0	664	1000
772	443	772	453	812	453	812	443	250
837	15	837	25	877	25	877	15	100
547	374	547	384	587	384	587	374	250
426	791	426	801	466	801	466	791	50
560	159	560	169	600	169	600	159	30
940	179	940	189	980	189	980	179	250
526	829	526	839	566	839	566	829	200
36	922	36	932	76	932	76	922	100
683	702	683	712	723	712	723	702	250
607	91	607	101	647	101	647	91	250
765	944	765	954	805	954	805	944	150
506	485	506	495	546	495	546	485	100
792	351	792	361	832	361	832	351	150
181	907	181	917	221	917	221	907	30
437	572	437	582	477	582	477	572	200
134	244	134	254	174	254	174	244	30
815	755	815	765	855	765	855	755	50
422	391	422	401	462	401	462	391	250
833	429	833	439	873	439	873	429	30
424	144	424	154	464	154	464	144	200
872	603	872	613	912	613	912	603	150
683	99	683	109	723	109	723	99	150
25	255	25	265	65	265	65	255	250
409	221	409	231	449	231	449	221	100
847	725	847	735	887	735	887	725	50
423	237	423	247	463	247	463	237	250
184	744	184	754	224	754	224	744	30
420	449	420	459	460	459	460	449	30
355	578	355	588	395	588	395	578	50
59	856	59	866	99	866	99	856	50
894	832	894	842	934	842	934	832	100
136	828	136	838	176	838	176	828	250
922	10	922	20	962	20	962	10	100
828	593	828	603	868	603	868	593	250
741	361	741	371	781	371	781	361	150
286	486	286	496	326	496	326	486	50
147	664	147	674	187	674	187	664	250
702	952	702	962	742	962	742	952	200
87	289	87	299	127	299	127	289	50
909	768	909	778	949	778	949	768	250
5	604	5	614	45	614	45	604	100
14	230	14	240	54	240	54	230	150
945	845	945	855	985	855	985	845	150
500	415	500	425	540	425	540	415	100
256	576	256	586	296	586	296	576	100
125	214	125	224	165	224	165	214	250
588	142	588	152	628	152	628	142	150
513	629	513	639	553	639	553	629	100
3	389	3	399	43	399	43	389	100
160	444	160	454	200	454	200	444	250
7	586	7	596	47	596	47	586	200
221	699	221	709	261	709	261	699	30
664	400	664	410	704	410	704	400	100
147	108	147	118	187	118	187	108	100
693	178	693	188	733	188	733	178	100
223	263	223	273	263	273	263	263	50
665	792	665	802	705	802	705	792	30
267	692	267	702	307	702	307	692	50
37	780	37	790	77	790	77	780	100
62	681	62	691	102	691	102	681	30
33	699	33	709	73	709	73	699	250
203	582	203	592	243	592	243	582	200
755	920	755	930	795	930	795	920	250
704	504	704	514	744	514	744	504	150
958	203	958	213	998	213	998	203	200
600	195	600	205	640	205	640	195	250
739	616	739	626	779	626	779	616	30
97	58	97	68	137	68	137	58	50
837	300	837	310	877	310	877	300	100
292	435	292	445	332	445	332	435	200
531	672	531	682	571	682	571	672	250
107	10	107	20	147	20	147	10	200
210	893	210	903	250	903	250	893	100
245	113	245	123	285	123	285	113	30
534	4	534	14	574	14	574	4	50
496	691	496	701	536	701	536	691	200
701	88	701	98	741	98	741	88	30
