1000	1000
0	664	0	650	1000	650	1000	664
0	350	0	336	1000	336	1000	350
493	1000	493	0	507	0	507	1000
189	185	189	195	229	195	229	185	50
812	932	812	942	852	942	852	932	50
521	770	521	780	561	780	561	770	100
9	613	9	623	49	623	49	613	200
210	408	210	418	250	418	250	408	100
308	528	308	538	348	538	348	528	250
63	427	63	437	103	437	103	427	30
656	268	656	278	696	278	696	268	250
163	927	163	937	203	937	203	927	200
211	909	211	919	251	919	251	909	150
770	159	770	169	810	169	810	159	200
166	387	166	397	206	397	206	387	30
643	582	643	592	683	592	683	582	50
738	894	738	904	778	904	778	894	100
323	730	323	740	363	740	363	730	250
786	271	786	281	826	281	826	271	150
867	964	867	974	907	974	907	964	50
432	62	432	72	472	72	472	62	30
743	42	743	52	783	52	783	42	250
670	212	670	222	710	222	710	212	100
87	176	87	186	127	186	127	176	30
924	979	924	989	964	989	964	979	30
541	947	541	957	581	957	581	947	30
446	680	446	690	486	690	486	680	250
796	308	796	318	836	318	836	308	250
337	890	337	900	377	900	377	890	50
607	688	607	698	647	698	647	688	50
726	314	726	324	766	324	766	314	200
244	173	244	183	284	183	284	173	50
809	582	809	592	849	592	849	582	200
934	64	934	74	974	74	974	64	100
609	761	609	771	649	771	649	761	100
20	476	20	486	60	486	60	476	150
707	958	707	968	747	968	747	958	250
288	900	288	910	328	910	328	900	100
444	794	444	804	484	804	484	794	150
912	33	912	43	952	43	952	33	30
933	702	933	712	973	712	973	702	30
169	914	169	924	209	924	209	914	150
911	224	911	234	951	234	951	224	30
721	488	721	498	761	498	761	488	150
933	256	933	266	973	266	973	256	200
185	806	185	816	225	816	225	806	150
891	519	891	529	931	529	931	519	250
211	940	211	950	251	950	251	940	150
821	253	821	263	861	263	861	253	50
896	480	896	490	936	490	936	480	100
188	518	188	528	228	528	228	518	150
645	605	645	615	685	615	685	605	30
524	601	524	611	564	611	564	601	50
172	48	172	58	212	58	212	48	250
531	482	531	492	571	492	571	482	250
378	231	378	241	418	241	418	231	100
779	146	779	156	819	156	819	146	100
636	481	636	491	676	491	676	481	150
594	453	594	463	634	463	634	453	200
375	393	375	403	415	403	415	393	200
395	938	395	948	435	948	435	938	200
710	271	710	281	750	281	750	271	250
952	619	952	629	992	629	992	619	150
722	938	722	948	762	948	762	938	200
424	810	424	820	464	820	464	810	100
518	982	518	992	558	992	558	982	50
128	568	128	578	168	578	168	568	150
141	523	141	533	181	533	181	523	100
848	684	848	694	888	694	888	684	50
67	357	67	367	107	367	107	357	250
41	99	41	109	81	109	81	99	50
641	103	641	113	681	113	681	103	200
556	424	556	434	596	434	596	424	200
813	973	813	983	853	983	853	973	100
531	958	531	968	571	968	571	958	50
350	351	350	361	390	361	390	351	100
836	1	836	11	876	11	876	1	150
201	498	201	508	241	508	241	498	150
444	776	444	786	484	786	484	776	150
726	729	726	739	766	739	766	729	50
697	702	697	712	737	712	737	702	100
844	367	844	377	884	377	884	367	50
656	678	656	688	696	688	696	678	200
571	971	571	981	611	981	611	971	150
163	5	163	15	203	15	203	5	50
743	614	743	624	783	624	783	614	100
604	510	604	520	644	520	644	510	30
792	915	792	925	832	925	832	915	150
3	145	3	155	43	155	43	145	50
829	148	829	158	869	158	869	148	250
333	965	333	975	373	975	373	965	50
250	162	250	172	290	172	290	162	150
260	28	260	38	300	38	300	28	250
760	218	760	228	800	228	800	218	250
288	502	288	512	328	512	328	502	50
795	747	795	757	835	757	835	747	250
248	196	248	206	288	206	288	196	250
44	747	44	757	84	757	84	747	250
801	362	801	372	841	372	841	362	200
885	367	885	377	925	377	925	367	100
380	304	380	314	420	314	420	304	250
331	47	331	57	371	57	371	47	100
102	761	102	771	142	771	142	761	30
24	671	24	681	64	681	64	671	250
431	853	431	863	471	863	471	853	50
23	60	23	70	63	70	63	60	200
141	828	141	838	181	838	181	828	50
135	808	135	818	175	818	175	808	250
328	981	328	991	368	991	368	981	150
147	366	147	376	187	376	187	366	200
410	22	410	32	450	32	450	22	250
950	465	950	475	990	475	990	465	150
809	171	809	181	849	181	849	171	100
512	252	512	262	552	262	552	252	150
135	319	135	329	175	329	175	319	150
916	237	916	247	956	247	956	237	200
64	695	64	705	104	705	104	695	50
48	591	48	601	88	601	88	591	50
60	85	60	95	100	95	100	85	200
356	464	356	474	396	474	396	464	30
947	492	947	502	987	502	987	492	200
753	761	753	771	793	771	793	761	50
546	112	546	122	586	122	586	112	200
151	945	151	955	191	955	191	945	100
652	182	652	192	692	192	692	182	50
276	629	276	639	316	639	316	629	50
373	909	373	919	413	919	413	909	250
1	88	1	98	41	98	41	88	100
267	216	267	226	307	226	307	216	100
410	98	410	108	450	108	450	98	150
415	120	415	130	455	130	455	120	250
79	442	79	452	119	452	119	442	100
754	406	754	416	794	416	794	406	50
849	32	849	42	889	42	889	32	30
627	296	627	306	667	306	667	296	30
959	454	959	464	999	464	999	454	200
366	178	366	188	406	188	406	178	200
213	975	213	985	253	985	253	975	250
252	522	252	532	292	532	292	522	30
140	112	140	122	180	122	180	112	50
912	850	912	860	952	860	952	850	100
453	301	453	311	493	311	493	301	250
197	247	197	257	237	257	237	247	100
99	391	99	401	139	401	139	391	100
832	841	832	851	872	851	872	841	200
269	913	269	923	309	923	309	913	30
808	539	808	549	848	549	848	539	150
945	286	945	296	985	296	985	286	200
572	547	572	557	612	557	612	547	250
400	704	400	714	440	714	440	704	200
333	69	333	79	373	79	373	69	50
67	237	67	247	107	247	107	237	200
325	923	325	933	365	933	365	923	50
103	504	103	514	143	514	143	504	30
171	627	171	637	211	637	211	627	50
82	47	82	57	122	57	122	47	200
228	715	228	725	268	725	268	715	100
944	324	944	334	984	334	984	324	30
226	958	226	968	266	968	266	958	30
903	352	903	362	943	362	943	352	200
871	63	871	73	911	73	911	63	200
700	613	700	623	740	623	740	613	200
676	543	676	553	716	553	716	543	100
541	830	541	840	581	840	581	830	30
930	739	930	749	970	749	970	739	30
644	78	644	88	684	88	684	78	150
933	389	933	399	973	399	973	389	250
576	250	576	260	616	260	616	250	30
620	369	620	379	660	379	660	369	150
315	406	315	416	355	416	355	406	150
910	785	910	795	950	795	950	785	250
654	558	654	568	694	568	694	558	50
613	196	613	206	653	206	653	196	200
583	477	583	487	623	487	623	477	200
163	794	163	804	203	804	203	794	50
638	957	638	967	678	967	678	957	150
650	912	650	922	690	922	690	912	250
293	665	293	675	333	675	333	665	100
375	421	375	431	415	431	415	421	200
69	526	69	536	109	536	109	526	150
299	947	299	957	339	957	339	947	200
2	524	2	534	42	534	42	524	50
957	904	957	914	997	914	997	904	50
560	138	560	148	600	148	600	138	100
766	248	766	258	806	258	806	248	30
33	706	33	716	73	716	73	706	200
184	557	184	567	224	567	224	557	30
8	828	8	838	48	838	48	828	200
605	233	605	243	645	243	645	233	100
832	223	832	233	872	233	872	223	100
630	865	630	875	670	875	670	865	150
333	262	333	272	373	272	373	262	100
585	40	585	50	625	50	625	40	150
247	439	247	449	287	449	287	439	100
408	866	408	876	448	876	448	866	30
924	14	924	24	964	24	964	14	150
751	849	751	859	791	859	791	849	150
445	47	445	57	485	57	485	47	50
684	21	684	31	724	31	724	21	30
521	782	521	792	561	792	561	782	100
385	293	385	303	425	303	425	293	200
387	280	387	290	427	290	427	280	100
664	806	664	816	704	816	704	806	250
16	733	16	743	56	743	56	733	100
888	832	888	842	928	842	928	832	150
92	108	92	118	132	118	132	108	150
858	621	858	631	898	631	898	621	50
58	941	58	951	98	951	98	941	30
567	896	567	906	607	906	607	896	100
852	635	852	645	892	645	892	635	200
868	727	868	737	908	737	908	727	30
520	721	520	731	560	731	560	721	150
235	103	235	113	275	113	275	103	200
216	929	216	939	256	939	256	929	30
956	202	956	212	996	212	996	202	150
911	421	911	431	951	431	951	421	30
740	774	740	784	780	784	780	774	30
719	838	719	848	759	848	759	838	100
836	384	836	394	876	394	876	384	100
278	384	278	394	318	394	318	384	150
808	670	808	680	848	680	848	670	100
930	119	930	129	970	129	970	119	250
132	136	132	146	172	146	172	136	100
43	124	43	134	83	134	83	124	250
701	248	701	258	741	258	741	248	250
102	65	102	75	142	75	142	65	50
898	287	898	297	938	297	938	287	100
937	920	937	930	977	930	977	920	200
576	54	576	64	616	64	616	54	30
949	595	949	605	989	605	989	595	200
119	545	119	555	159	555	159	545	50
222	129	222	139	262	139	262	129	250
123	40	123	50	163	50	163	40	250
426	502	426	512	466	512	466	502	250
421	466	421	476	461	476	461	466	250
615	930	615	940	655	940	655	930	30
745	131	745	141	785	141	785	131	50
561	570	561	580	601	580	601	570	150
652	830	652	840	692	840	692	830	200
165	448	165	458	205	458	205	448	150
849	887	849	897	889	897	889	887	100
778	293	778	303	818	303	818	293	50
82	797	82	807	122	807	122	797	100
39	409	39	419	79	419	79	409	200
288	14	288	24	328	24	328	14	50
601	168	601	178	641	178	641	168	250
183	717	183	727	223	727	223	717	150
275	762	275	772	315	772	315	762	200
716	786	716	796	756	796	756	786	50
791	426	791	436	831	436	831	426	100
282	261	282	271	322	271	322	261	30
618	387	618	397	658	397	658	387	50
372	982	372	992	412	992	412	982	200
765	546	765	556	805	556	805	546	150
269	606	269	616	309	616	309	606	50
15	537	15	547	55	547	55	537	250
165	292	165	302	205	302	205	292	200
681	850	681	860	721	860	721	850	50
165	988	165	998	205	998	205	988	30
147	262	147	272	187	272	187	262	50
11	930	11	940	51	940	51	930	250
369	206	369	216	409	216	409	206	50
853	412	853	422	893	422	893	412	150
659	386	659	396	699	396	699	386	100
874	585	874	595	914	595	914	585	30
96	885	96	895	136	895	136	885	250
28	397	28	407	68	407	68	397	250
861	237	861	247	901	247	901	237	50
649	974	649	984	689	984	689	974	150
667	441	667	451	707	451	707	441	200
616	315	616	325	656	325	656	315	250
679	721	679	731	719	731	719	721	250
519	675	519	685	559	685	559	675	100
663	734	663	744	703	744	703	734	30
209	156	209	166	249	166	249	156	100
143	417	143	427	183	427	183	417	50
198	885	198	895	238	895	238	885	30
526	268	526	278	566	278	566	268	30
217	269	217	279	257	279	257	269	30
856	560	856	570	896	570	896	560	50
788	236	788	246	828	246	828	236	50
543	227	543	237	583	237	583	227	30
764	694	764	704	804	704	804	694	30
814	866	814	876	854	876	854	866	250
331	417	331	427	371	427	371	417	50
439	736	439	746	479	746	479	736	30
776	470	776	480	816	480	816	470	30
547	532	547	542	587	542	587	532	250
300	827	300	837	340	837	340	827	50
520	735	520	745	560	745	560	735	200
912	872	912	882	952	882	952	872	30
182	221	182	231	222	231	222	221	150
939	582	939	592	979	592	979	582	250
153	274	153	284	193	284	193	274	50
305	362	305	372	345	372	345	362	250
813	763	813	773	853	773	853	763	150
273	121	273	131	313	131	313	121	200
888	322	888	332	928	332	928	322	100
606	794	606	804	646	804	646	794	100
766	2	766	12	806	12	806	2	250
758	683	758	693	798	693	798	683	30
282	459	282	469	322	469	322	459	100
207	465	207	475	247	475	247	465	100
891	544	891	554	931	554	931	544	250
741	971	741	981	781	981	781	971	200
858	206	858	216	898	216	898	206	200
362	817	362	827	402	827	402	817	150
575	705	575	715	615	715	615	705	50
672	880	672	890	712	890	712	880	30
241	11	241	21	281	21	281	11	100
268	692	268	702	308	702	308	692	50
59	764	59	774	99	774	99	764	30
277	806	277	816	317	816	317	806	100
44	864	44	874	84	874	84	864	200
