800	800
0	407	0	393	800	393	800	407
393	800	393	0	407	0	407	800
91	72	91	82	131	82	131	72	100
301	669	301	679	341	679	341	669	250
555	639	555	649	595	649	595	639	100
110	100	110	110	150	110	150	100	30
660	563	660	573	700	573	700	563	150
206	711	206	721	246	721	246	711	30
534	505	534	515	574	515	574	505	50
457	734	457	744	497	744	497	734	150
248	672	248	682	288	682	288	672	150
521	230	521	240	561	240	561	230	50
582	444	582	454	622	454	622	444	30
120	446	120	456	160	456	160	446	30
3	635	3	645	43	645	43	635	250
425	111	425	121	465	121	465	111	50
175	786	175	796	215	796	215	786	30
647	575	647	585	687	585	687	575	200
535	1	535	11	575	11	575	1	250
136	642	136	652	176	652	176	642	100
525	88	525	98	565	98	565	88	30
118	183	118	193	158	193	158	183	30
683	735	683	745	723	745	723	735	50
76	115	76	125	116	125	116	115	150
328	628	328	638	368	638	368	628	250
90	687	90	697	130	697	130	687	200
3	749	3	759	43	759	43	749	200
524	445	524	455	564	455	564	445	100
34	263	34	273	74	273	74	263	150
445	628	445	638	485	638	485	628	200
422	229	422	239	462	239	462	229	100
95	424	95	434	135	434	135	424	150
423	365	423	375	463	375	463	365	150
624	451	624	461	664	461	664	451	50
299	57	299	67	339	67	339	57	50
145	420	145	430	185	430	185	420	200
635	347	635	357	675	357	675	347	150
283	729	283	739	323	739	323	729	30
521	265	521	275	561	275	561	265	100
697	450	697	460	737	460	737	450	50
32	504	32	514	72	514	72	504	30
104	593	104	603	144	603	144	593	200
24	460	24	470	64	470	64	460	150
465	356	465	366	505	366	505	356	30
617	333	617	343	657	343	657	333	250
287	204	287	214	327	214	327	204	200
29	621	29	631	69	631	69	621	150
500	39	500	49	540	49	540	39	150
464	156	464	166	504	166	504	156	150
584	563	584	573	624	573	624	563	100
567	462	567	472	607	472	607	462	250
240	19	240	29	280	29	280	19	50
237	137	237	147	277	147	277	137	250
223	156	223	166	263	166	263	156	30
641	105	641	115	681	115	681	105	200
642	665	642	675	682	675	682	665	100
730	240	730	250	770	250	770	240	250
327	147	327	157	367	157	367	147	30
748	528	748	538	788	538	788	528	250
259	313	259	323	299	323	299	313	250
473	584	473	594	513	594	513	584	200
758	634	758	644	798	644	798	634	250
479	189	479	199	519	199	519	189	50
747	343	747	353	787	353	787	343	250
715	511	715	521	755	521	755	511	250
174	237	174	247	214	247	214	237	30
55	486	55	496	95	496	95	486	200
748	770	748	780	788	780	788	770	30
728	587	728	597	768	597	768	587	100
660	142	660	152	700	152	700	142	100
698	717	698	727	738	727	738	717	50
617	785	617	795	657	795	657	785	50
501	309	501	319	541	319	541	309	150
719	480	719	490	759	490	759	480	30
624	594	624	604	664	604	664	594	50
680	374	680	384	720	384	720	374	150
702	347	702	357	742	357	742	347	30
239	178	239	188	279	188	279	178	50
50	579	50	589	90	589	90	579	100
622	308	622	318	662	318	662	308	50
469	466	469	476	509	476	509	466	50
238	33	238	43	278	43	278	33	30
14	200	14	210	54	210	54	200	250
289	353	289	363	329	363	329	353	250
267	628	267	638	307	638	307	628	150
132	69	132	79	172	79	172	69	30
651	45	651	55	691	55	691	45	100
188	725	188	735	228	735	228	725	250
335	553	335	563	375	563	375	553	100
460	719	460	729	500	729	500	719	200
414	649	414	659	454	659	454	649	200
643	254	643	264	683	264	683	254	250
528	195	528	205	568	205	568	195	250
108	1	108	11	148	11	148	1	50
652	759	652	769	692	769	692	759	100
272	639	272	649	312	649	312	639	200
305	535	305	545	345	545	345	535	30
409	519	409	529	449	529	449	519	200
457	519	457	529	497	529	497	519	100
94	515	94	525	134	525	134	515	100
490	705	490	715	530	715	530	705	250
265	475	265	485	305	485	305	475	250
38	133	38	143	78	143	78	133	50
195	48	195	58	235	58	235	48	30
288	742	288	752	328	752	328	742	100
423	583	423	593	463	593	463	583	200
77	40	77	50	117	50	117	40	100
598	136	598	146	638	146	638	136	50
96	309	96	319	136	319	136	309	30
463	480	463	490	503	490	503	480	250
462	252	462	262	502	262	502	252	50
1	187	1	197	41	197	41	187	30
263	256	263	266	303	266	303	256	150
310	433	310	443	350	443	350	433	250
