1200	1200
0	814	0	800	1200	800	1200	814
0	400	0	386	1200	386	1200	400
593	1200	593	0	607	0	607	1200
420	744	420	754	460	754	460	744	200
624	527	624	537	664	537	664	527	250
79	474	79	484	119	484	119	474	100
274	101	274	111	314	111	314	101	150
500	649	500	659	540	659	540	649	150
894	526	894	536	934	536	934	526	150
801	33	801	43	841	43	841	33	50
723	873	723	883	763	883	763	873	30
1093	654	1093	664	1133	664	1133	654	100
661	223	661	233	701	233	701	223	150
188	419	188	429	228	429	228	419	30
236	644	236	654	276	654	276	644	100
193	144	193	154	233	154	233	144	50
405	528	405	538	445	538	445	528	100
285	585	285	595	325	595	325	585	100
395	102	395	112	435	112	435	102	250
509	477	509	487	549	487	549	477	250
151	540	151	550	191	550	191	540	100
202	402	202	412	242	412	242	402	100
844	350	844	360	884	360	884	350	250
179	247	179	257	219	257	219	247	250
836	927	836	937	876	937	876	927	30
30	354	30	364	70	364	70	354	100
56	1157	56	1167	96	1167	96	1157	100
472	259	472	269	512	269	512	259	150
185	910	185	920	225	920	225	910	100
512	662	512	672	552	672	552	662	100
45	260	45	270	85	270	85	260	30
291	363	291	373	331	373	331	363	100
235	881	235	891	275	891	275	881	150
862	473	862	483	902	483	902	473	200
1030	1099	1030	1109	1070	1109	1070	1099	100
809	20	809	30	849	30	849	20	250
984	889	984	899	1024	899	1024	889	150
827	462	827	472	867	472	867	462	100
786	905	786	915	826	915	826	905	30
752	72	752	82	792	82	792	72	100
695	531	695	541	735	541	735	531	50
839	956	839	966	879	966	879	956	150
955	215	955	225	995	225	995	215	200
1061	852	1061	862	1101	862	1101	852	30
89	505	89	515	129	515	129	505	100
346	601	346	611	386	611	386	601	50
36	46	36	56	76	56	76	46	150
326	53	326	63	366	63	366	53	200
237	1133	237	1143	277	1143	277	1133	50
1026	1146	1026	1156	1066	1156	1066	1146	250
264	77	264	87	304	87	304	77	200
954	83	954	93	994	93	994	83	100
126	216	126	226	166	226	166	216	50
418	718	418	728	458	728	458	718	100
766	430	766	440	806	440	806	430	100
911	226	911	236	951	236	951	226	100
3	1045	3	1055	43	1055	43	1045	200
185	436	185	446	225	446	225	436	30
1083	34	1083	44	1123	44	1123	34	50
306	707	306	717	346	717	346	707	50
402	3	402	13	442	13	442	3	50
958	323	958	333	998	333	998	323	100
496	856	496	866	536	866	536	856	150
208	1064	208	1074	248	1074	248	1064	200
653	242	653	252	693	252	693	242	150
898	1054	898	1064	938	1064	938	1054	200
480	521	480	531	520	531	520	521	50
1039	608	1039	618	1079	618	1079	608	50
707	762	707	772	747	772	747	762	50
97	1078	97	1088	137	1088	137	1078	50
229	199	229	209	269	209	269	199	100
327	300	327	310	367	310	367	300	200
782	448	782	458	822	458	822	448	150
696	206	696	216	736	216	736	206	150
351	589	351	599	391	599	391	589	250
482	506	482	516	522	516	522	506	100
1141	280	1141	290	1181	290	1181	280	200
523	496	523	506	563	506	563	496	50
943	720	943	730	983	730	983	720	250
386	1014	386	1024	426	1024	426	1014	100
611	550	611	560	651	560	651	550	100
952	816	952	826	992	826	992	816	100
988	989	988	999	1028	999	1028	989	200
774	339	774	349	814	349	814	339	250
857	445	857	455	897	455	897	445	150
212	583	212	593	252	593	252	583	250
706	630	706	640	746	640	746	630	100
933	611	933	621	973	621	973	611	100
911	823	911	833	951	833	951	823	250
859	1084	859	1094	899	1094	899	1084	150
1106	710	1106	720	1146	720	1146	710	100
201	1082	201	1092	241	1092	241	1082	100
955	876	955	886	995	886	995	876	250
1090	568	1090	578	1130	578	1130	568	150
304	1049	304	1059	344	1059	344	1049	100
1039	1032	1039	1042	1079	1042	1079	1032	50
0	848	0	858	40	858	40	848	50
1093	474	1093	484	1133	484	1133	474	200
160	714	160	724	200	724	200	714	200
640	430	640	440	680	440	680	430	30
298	437	298	447	338	447	338	437	50
14	241	14	251	54	251	54	241	30
962	827	962	837	1002	837	1002	827	250
731	191	731	201	771	201	771	191	100
104	902	104	912	144	912	144	902	200
172	474	172	484	212	484	212	474	100
820	608	820	618	860	618	860	608	250
769	374	769	384	809	384	809	374	200
799	716	799	726	839	726	839	716	200
771	477	771	487	811	487	811	477	150
18	1117	18	1127	58	1127	58	1117	30
277	906	277	916	317	916	317	906	100
701	1008	701	1018	741	1018	741	1008	100
61	242	61	252	101	252	101	242	250
621	743	621	753	661	753	661	743	150
1003	453	1003	463	1043	463	1043	453	100
1065	957	1065	967	1105	967	1105	957	50
970	46	970	56	1010	56	1010	46	250
20	151	20	161	60	161	60	151	200
313	540	313	550	353	550	353	540	200
1082	58	1082	68	1122	68	1122	58	30
667	507	667	517	707	517	707	507	200
688	30	688	40	728	40	728	30	150
19	837	19	847	59	847	59	837	50
122	757	122	767	162	767	162	757	30
892	851	892	861	932	861	932	851	30
608	162	608	172	648	172	648	162	200
72	456	72	466	112	466	112	456	30
470	959	470	969	510	969	510	959	250
626	189	626	199	666	199	666	189	200
551	244	551	254	591	254	591	244	200
23	972	23	982	63	982	63	972	150
985	411	985	421	1025	421	1025	411	250
693	1021	693	1031	733	1031	733	1021	250
323	222	323	232	363	232	363	222	30
368	933	368	943	408	943	408	933	100
670	853	670	863	710	863	710	853	150
90	1065	90	1075	130	1075	130	1065	100
928	968	928	978	968	978	968	968	100
1123	1038	1123	1048	1163	1048	1163	1038	100
1049	780	1049	790	1089	790	1089	780	200
608	732	608	742	648	742	648	732	100
170	489	170	499	210	499	210	489	200
506	903	506	913	546	913	546	903	200
61	134	61	144	101	144	101	134	30
330	621	330	631	370	631	370	621	100
360	1026	360	1036	400	1036	400	1026	30
1116	1056	1116	1066	1156	1066	1156	1056	30
919	195	919	205	959	205	959	195	150
384	310	384	320	424	320	424	310	200
531	933	531	943	571	943	571	933	200
788	994	788	1004	828	1004	828	994	30
1046	729	1046	739	1086	739	1086	729	200
29	317	29	327	69	327	69	317	150
614	580	614	590	654	590	654	580	250
392	173	392	183	432	183	432	173	100
1148	463	1148	473	1188	473	1188	463	30
416	1058	416	1068	456	1068	456	1058	100
958	789	958	799	998	799	998	789	150
363	876	363	886	403	886	403	876	250
549	898	549	908	589	908	589	898	250
644	316	644	326	684	326	684	316	250
293	489	293	499	333	499	333	489	50
219	553	219	563	259	563	259	553	200
544	88	544	98	584	98	584	88	200
151	529	151	539	191	539	191	529	200
311	742	311	752	351	752	351	742	100
265	402	265	412	305	412	305	402	250
419	540	419	550	459	550	459	540	200
773	1155	773	1165	813	1165	813	1155	30
373	890	373	900	413	900	413	890	150
95	548	95	558	135	558	135	548	200
45	1060	45	1070	85	1070	85	1060	200
74	627	74	637	114	637	114	627	250
531	1110	531	1120	571	1120	571	1110	100
626	663	626	673	666	673	666	663	250
1114	128	1114	138	1154	138	1154	128	100
963	116	963	126	1003	126	1003	116	250
257	954	257	964	297	964	297	954	100
693	708	693	718	733	718	733	708	250
198	89	198	99	238	99	238	89	30
806	416	806	426	846	426	846	416	100
724	862	724	872	764	872	764	862	200
457	1094	457	1104	497	1104	497	1094	50
372	718	372	728	412	728	412	718	30
1015	592	1015	602	1055	602	1055	592	50
135	88	135	98	175	98	175	88	150
415	427	415	437	455	437	455	427	250
160	275	160	285	200	285	200	275	250
1003	775	1003	785	1043	785	1043	775	30
5	620	5	630	45	630	45	620	50
1044	81	1044	91	1084	91	1084	81	200
438	1072	438	1082	478	1082	478	1072	200
242	335	242	345	282	345	282	335	100
888	941	888	951	928	951	928	941	100
867	1179	867	1189	907	1189	907	1179	200
249	308	249	318	289	318	289	308	250
996	972	996	982	1036	982	1036	972	100
90	562	90	572	130	572	130	562	200
872	410	872	420	912	420	912	410	100
985	1123	985	1133	1025	1133	1025	1123	250
833	886	833	896	873	896	873	886	50
628	924	628	934	668	934	668	924	100
263	817	263	827	303	827	303	817	50
775	1177	775	1187	815	1187	815	1177	250
882	1008	882	1018	922	1018	922	1008	50
48	857	48	867	88	867	88	857	200
624	1132	624	1142	664	1142	664	1132	200
1048	909	1048	919	1088	919	1088	909	100
340	1133	340	1143	380	1143	380	1133	200
886	595	886	605	926	605	926	595	250
839	728	839	738	879	738	879	728	50
652	939	652	949	692	949	692	939	200
792	112	792	122	832	122	832	112	200
1036	1014	1036	1024	1076	1024	1076	1014	250
714	1063	714	1073	754	1073	754	1063	150
1078	415	1078	425	1118	425	1118	415	100
69	303	69	313	109	313	109	303	250
842	747	842	757	882	757	882	747	50
140	415	140	425	180	425	180	415	50
863	27	863	37	903	37	903	27	100
990	726	990	736	1030	736	1030	726	50
1136	676	1136	686	1176	686	1176	676	200
550	947	550	957	590	957	590	947	150
376	549	376	559	416	559	416	549	200
248	244	248	254	288	254	288	244	50
265	346	265	356	305	356	305	346	30
1080	687	1080	697	1120	697	1120	687	100
652	1157	652	1167	692	1167	692	1157	150
1015	428	1015	438	1055	438	1055	428	250
1134	777	1134	787	1174	787	1174	777	50
1102	1109	1102	1119	1142	1119	1142	1109	50
226	980	226	990	266	990	266	980	50
374	909	374	919	414	919	414	909	150
1150	1131	1150	1141	1190	1141	1190	1131	200
305	466	305	476	345	476	345	466	150
910	776	910	786	950	786	950	776	50
749	204	749	214	789	214	789	204	100
328	167	328	177	368	177	368	167	250
28	193	28	203	68	203	68	193	100
3	217	3	227	43	227	43	217	100
344	859	344	869	384	869	384	859	100
814	178	814	188	854	188	854	178	50
737	1128	737	1138	777	1138	777	1128	150
307	567	307	577	347	577	347	567	250
715	1088	715	1098	755	1098	755	1088	150
357	1151	357	1161	397	1161	397	1151	150
998	1071	998	1081	1038	1081	1038	1071	250
959	245	959	255	999	255	999	245	30
412	990	412	1000	452	1000	452	990	250
75	746	75	756	115	756	115	746	150
997	1169	997	1179	1037	1179	1037	1169	200
1096	502	1096	512	1136	512	1136	502	200
633	775	633	785	673	785	673	775	30
17	1176	17	1186	57	1186	57	1176	200
843	516	843	526	883	526	883	516	250
483	628	483	638	523	638	523	628	200
310	920	310	930	350	930	350	920	50
969	101	969	111	1009	111	1009	101	30
756	256	756	266	796	266	796	256	30
384	672	384	682	424	682	424	672	100
450	1015	450	1025	490	1025	490	1015	200
465	309	465	319	505	319	505	309	250
397	187	397	197	437	197	437	187	200
798	1114	798	1124	838	1124	838	1114	100
737	449	737	459	777	459	777	449	200
635	898	635	908	675	908	675	898	100
717	317	717	327	757	327	757	317	50
97	200	97	210	137	210	137	200	100
116	620	116	630	156	630	156	620	100
912	1138	912	1148	952	1148	952	1138	50
419	345	419	355	459	355	459	345	150
935	737	935	747	975	747	975	737	250
906	1096	906	1106	946	1106	946	1096	100
1063	983	1063	993	1103	993	1103	983	250
688	976	688	986	728	986	728	976	50
1064	839	1064	849	1104	849	1104	839	200
381	113	381	123	421	123	421	113	250
932	758	932	768	972	768	972	758	50
805	629	805	639	845	639	845	629	150
3	523	3	533	43	533	43	523	50
636	353	636	363	676	363	676	353	250
743	962	743	972	783	972	783	962	150
720	514	720	524	760	524	760	514	250
611	1045	611	1055	651	1055	651	1045	50
359	241	359	251	399	251	399	241	150
776	1016	776	1026	816	1026	816	1016	100
383	15	383	25	423	25	423	15	100
1106	626	1106	636	1146	636	1146	626	50
173	648	173	658	213	658	213	648	30
105	869	105	879	145	879	145	869	50
830	1029	830	1039	870	1039	870	1029	30
1097	110	1097	120	1137	120	1137	110	150
169	1024	169	1034	209	1034	209	1024	50
530	263	530	273	570	273	570	263	50
6	409	6	419	46	419	46	409	200
1131	843	1131	853	1171	853	1171	843	30
1107	586	1107	596	1147	596	1147	586	200
51	69	51	79	91	79	91	69	50
222	169	222	179	262	179	262	169	100
478	1126	478	1136	518	1136	518	1126	150
300	1011	300	1021	340	1021	340	1011	50
1021	291	1021	301	1061	301	1061	291	100
989	1050	989	1060	1029	1060	1029	1050	50
676	663	676	673	716	673	716	663	50
1100	241	1100	251	1140	251	1140	241	50
205	683	205	693	245	693	245	683	200
68	146	68	156	108	156	108	146	50
825	1134	825	1144	865	1144	865	1134	30
175	109	175	119	215	119	215	109	200
143	455	143	465	183	465	183	455	250
960	672	960	682	1000	682	1000	672	100
430	517	430	527	470	527	470	517	150
1083	1019	1083	1029	1123	1029	1123	1019	200
